record_id,state,district,city,market_zone,property_type,furnishing,area_sqft,bedrooms,bathrooms,age_years,floor,benchmark_price_per_sqft,estimated_price_per_sqft,estimated_price,reference_date,source,source_type,source_url,is_synthetic,notes
95,Maharashtra,Mumbai Suburban,Mumbai,Core / Established,Independent House,Semi-Furnished,1100,2,2,7,3,25000,29448.58,32390000,2026-09-14,Regional bootstrap estimate anchored to Maharashtra market benchmarks,derived_estimate,,TRUE,Bootstrap/model-development record; not a raw registered transaction.
96,Maharashtra,Mumbai Suburban,Mumbai,Core / Established,Independent House,Fully Furnished,1650,3,3,5,1,25000,31290.8,51630000,2026-09-14,Regional bootstrap estimate anchored to Maharashtra market benchmarks,derived_estimate,,TRUE,Bootstrap/model-development record; not a raw registered transaction.
97,Maharashtra,Mumbai Suburban,Mumbai,Core / Established,Independent House,Fully Furnished,2300,4,4,7,4,25000,34325.89,78950000,2026-09-14,Regional bootstrap estimate anchored to Maharashtra market benchmarks,derived_estimate,,TRUE,Bootstrap/model-development record; not a raw registered transaction.
98,Maharashtra,Mumbai Suburban,Mumbai,Core / Established,Villa,Semi-Furnished,2200,3,3,12,3,25000,32800.75,72160000,2026-09-14,Regional bootstrap estimate anchored to Maharashtra market benchmarks,derived_estimate,,TRUE,Bootstrap/model-development record; not a raw registered transaction.
99,Maharashtra,Mumbai Suburban,Mumbai,Core / Established,Villa,Fully Furnished,3000,4,4,5,5,25000,38273.01,114820000,2026-09-14,Regional bootstrap estimate anchored to Maharashtra market benchmarks,derived_estimate,,TRUE,Bootstrap/model-development record; not a raw registered transaction.
100,Maharashtra,Mumbai Suburban,Mumbai,Core / Established,Villa,Fully Furnished,4200,5,5,15,1,25000,36925.93,155090000,2026-09-14,Regional bootstrap estimate anchored to Maharashtra market benchmarks,derived_estimate,,TRUE,Bootstrap/model-development record; not a raw registered transaction.
101,Maharashtra,Mumbai Suburban,Mumbai,Main Residential,Apartment,Unfurnished,550,1,1,7,20,25000,24070.25,13240000,2026-09-14,Regional bootstrap estimate anchored to Maharashtra market benchmarks,derived_estimate,,TRUE,Bootstrap/model-development record; not a raw registered transaction.
102,Maharashtra,Mumbai Suburban,Mumbai,Main Residential,Apartment,Semi-Furnished,900,2,2,1,5,25000,26975.85,24280000,2026-09-14,Regional bootstrap estimate anchored to Maharashtra market benchmarks,derived_estimate,,TRUE,Bootstrap/model-development record; not a raw registered transaction.
103,Maharashtra,Mumbai Suburban,Mumbai,Main Residential,Apartment,Fully Furnished,1350,3,3,7,20,25000,26331.35,35550000,2026-09-14,Regional bootstrap estimate anchored to Maharashtra market benchmarks,derived_estimate,,TRUE,Bootstrap/model-development record; not a raw registered transaction.
104,Maharashtra,Mumbai Suburban,Mumbai,Main Residential,Apartment,Fully Furnished,1800,4,4,5,3,25000,28004.52,50410000,2026-09-14,Regional bootstrap estimate anchored to Maharashtra market benchmarks,derived_estimate,,TRUE,Bootstrap/model-development record; not a raw registered transaction.
105,Maharashtra,Mumbai Suburban,Mumbai,Main Residential,Independent House,Semi-Furnished,1100,2,2,5,1,25000,24894.79,27380000,2026-09-14,Regional bootstrap estimate anchored to Maharashtra market benchmarks,derived_estimate,,TRUE,Bootstrap/model-development record; not a raw registered transaction.
106,Maharashtra,Mumbai Suburban,Mumbai,Main Residential,Independent House,Fully Furnished,1650,3,3,7,5,25000,25329.71,41790000,2026-09-14,Regional bootstrap estimate anchored to Maharashtra market benchmarks,derived_estimate,,TRUE,Bootstrap/model-development record; not a raw registered transaction.
107,Maharashtra,Mumbai Suburban,Mumbai,Main Residential,Independent House,Fully Furnished,2300,4,4,12,4,25000,27349.12,62900000,2026-09-14,Regional bootstrap estimate anchored to Maharashtra market benchmarks,derived_estimate,,TRUE,Bootstrap/model-development record; not a raw registered transaction.
108,Maharashtra,Mumbai Suburban,Mumbai,Main Residential,Villa,Semi-Furnished,2200,3,3,10,1,25000,28126.41,61880000,2026-09-14,Regional bootstrap estimate anchored to Maharashtra market benchmarks,derived_estimate,,TRUE,Bootstrap/model-development record; not a raw registered transaction.
109,Maharashtra,Mumbai Suburban,Mumbai,Main Residential,Villa,Fully Furnished,3000,4,4,7,5,25000,33199.47,99600000,2026-09-14,Regional bootstrap estimate anchored to Maharashtra market benchmarks,derived_estimate,,TRUE,Bootstrap/model-development record; not a raw registered transaction.
110,Maharashtra,Mumbai Suburban,Mumbai,Main Residential,Villa,Fully Furnished,4200,5,5,10,5,25000,35008.25,147030000,2026-09-14,Regional bootstrap estimate anchored to Maharashtra market benchmarks,derived_estimate,,TRUE,Bootstrap/model-development record; not a raw registered transaction.
111,Maharashtra,Mumbai Suburban,Mumbai,Growth / Peripheral,Apartment,Unfurnished,550,1,1,15,14,25000,18400.1,10120000,2026-09-14,Regional bootstrap estimate anchored to Maharashtra market benchmarks,derived_estimate,,TRUE,Bootstrap/model-development record; not a raw registered transaction.
112,Maharashtra,Mumbai Suburban,Mumbai,Growth / Peripheral,Apartment,Semi-Furnished,900,2,2,1,16,25000,22678.08,20410000,2026-09-14,Regional bootstrap estimate anchored to Maharashtra market benchmarks,derived_estimate,,TRUE,Bootstrap/model-development record; not a raw registered transaction.
113,Maharashtra,Mumbai Suburban,Mumbai,Growth / Peripheral,Apartment,Fully Furnished,1350,3,3,15,6,25000,19127.66,25820000,2026-09-14,Regional bootstrap estimate anchored to Maharashtra market benchmarks,derived_estimate,,TRUE,Bootstrap/model-development record; not a raw registered transaction.
114,Maharashtra,Mumbai Suburban,Mumbai,Growth / Peripheral,Apartment,Fully Furnished,1800,4,4,7,10,25000,22507.67,40510000,2026-09-14,Regional bootstrap estimate anchored to Maharashtra market benchmarks,derived_estimate,,TRUE,Bootstrap/model-development record; not a raw registered transaction.
115,Maharashtra,Mumbai Suburban,Mumbai,Growth / Peripheral,Independent House,Semi-Furnished,1100,2,2,1,5,25000,22790.77,25070000,2026-09-14,Regional bootstrap estimate anchored to Maharashtra market benchmarks,derived_estimate,,TRUE,Bootstrap/model-development record; not a raw registered transaction.
116,Maharashtra,Mumbai Suburban,Mumbai,Growth / Peripheral,Independent House,Fully Furnished,1650,3,3,3,1,25000,22877.26,37750000,2026-09-14,Regional bootstrap estimate anchored to Maharashtra market benchmarks,derived_estimate,,TRUE,Bootstrap/model-development record; not a raw registered transaction.
117,Maharashtra,Mumbai Suburban,Mumbai,Growth / Peripheral,Independent House,Fully Furnished,2300,4,4,5,2,25000,23725.01,54570000,2026-09-14,Regional bootstrap estimate anchored to Maharashtra market benchmarks,derived_estimate,,TRUE,Bootstrap/model-development record; not a raw registered transaction.
118,Maharashtra,Mumbai Suburban,Mumbai,Growth / Peripheral,Villa,Semi-Furnished,2200,3,3,12,2,25000,23984.29,52770000,2026-09-14,Regional bootstrap estimate anchored to Maharashtra market benchmarks,derived_estimate,,TRUE,Bootstrap/model-development record; not a raw registered transaction.
119,Maharashtra,Mumbai Suburban,Mumbai,Growth / Peripheral,Villa,Fully Furnished,3000,4,4,15,1,25000,25010.18,75030000,2026-09-14,Regional bootstrap estimate anchored to Maharashtra market benchmarks,derived_estimate,,TRUE,Bootstrap/model-development record; not a raw registered transaction.
120,Maharashtra,Mumbai Suburban,Mumbai,Growth / Peripheral,Villa,Fully Furnished,4200,5,5,1,1,25000,31857.22,133800000,2026-09-14,Regional bootstrap estimate anchored to Maharashtra market benchmarks,derived_estimate,,TRUE,Bootstrap/model-development record; not a raw registered transaction.
121,Maharashtra,Raigad,Alibag,Core / Established,Apartment,Unfurnished,550,1,1,12,17,4630,4762.26,2620000,2026-09-14,Housing.com Maharashtra property-rate benchmark,published_market_benchmark,https://housing.com/price-trends/property-rates-for-buy-in-maharashtra_india-P3mm15uxln8blpmn0,TRUE,Bootstrap/model-development record; not a raw registered transaction.
122,Maharashtra,Raigad,Alibag,Core / Established,Apartment,Semi-Furnished,900,2,2,12,9,4630,5043.6,4540000,2026-09-14,Housing.com Maharashtra property-rate benchmark,published_market_benchmark,https://housing.com/price-trends/property-rates-for-buy-in-maharashtra_india-P3mm15uxln8blpmn0,TRUE,Bootstrap/model-development record; not a raw registered transaction.
123,Maharashtra,Raigad,Alibag,Core / Established,Apartment,Fully Furnished,1350,3,3,10,12,4630,5739.33,7750000,2026-09-14,Housing.com Maharashtra property-rate benchmark,published_market_benchmark,https://housing.com/price-trends/property-rates-for-buy-in-maharashtra_india-P3mm15uxln8blpmn0,TRUE,Bootstrap/model-development record; not a raw registered transaction.
124,Maharashtra,Raigad,Alibag,Core / Established,Apartment,Fully Furnished,1800,4,4,5,3,4630,5886.24,10600000,2026-09-14,Housing.com Maharashtra property-rate benchmark,published_market_benchmark,https://housing.com/price-trends/property-rates-for-buy-in-maharashtra_india-P3mm15uxln8blpmn0,TRUE,Bootstrap/model-development record; not a raw registered transaction.
125,Maharashtra,Raigad,Alibag,Core / Established,Independent House,Semi-Furnished,1100,2,2,3,5,4630,5493.07,6040000,2026-09-14,Housing.com Maharashtra property-rate benchmark,published_market_benchmark,https://housing.com/price-trends/property-rates-for-buy-in-maharashtra_india-P3mm15uxln8blpmn0,TRUE,Bootstrap/model-development record; not a raw registered transaction.
126,Maharashtra,Raigad,Alibag,Core / Established,Independent House,Fully Furnished,1650,3,3,5,3,4630,5888.77,9720000,2026-09-14,Housing.com Maharashtra property-rate benchmark,published_market_benchmark,https://housing.com/price-trends/property-rates-for-buy-in-maharashtra_india-P3mm15uxln8blpmn0,TRUE,Bootstrap/model-development record; not a raw registered transaction.
127,Maharashtra,Raigad,Alibag,Core / Established,Independent House,Fully Furnished,2300,4,4,7,5,4630,6418.27,14760000,2026-09-14,Housing.com Maharashtra property-rate benchmark,published_market_benchmark,https://housing.com/price-trends/property-rates-for-buy-in-maharashtra_india-P3mm15uxln8blpmn0,TRUE,Bootstrap/model-development record; not a raw registered transaction.
128,Maharashtra,Raigad,Alibag,Core / Established,Villa,Semi-Furnished,2200,3,3,3,1,4630,6897.55,15170000,2026-09-14,Housing.com Maharashtra property-rate benchmark,published_market_benchmark,https://housing.com/price-trends/property-rates-for-buy-in-maharashtra_india-P3mm15uxln8blpmn0,TRUE,Bootstrap/model-development record; not a raw registered transaction.
129,Maharashtra,Raigad,Alibag,Core / Established,Villa,Fully Furnished,3000,4,4,1,3,4630,7937.03,23810000,2026-09-14,Housing.com Maharashtra property-rate benchmark,published_market_benchmark,https://housing.com/price-trends/property-rates-for-buy-in-maharashtra_india-P3mm15uxln8blpmn0,TRUE,Bootstrap/model-development record; not a raw registered transaction.
130,Maharashtra,Raigad,Alibag,Core / Established,Villa,Fully Furnished,4200,5,5,3,4,4630,8205.45,34460000,2026-09-14,Housing.com Maharashtra property-rate benchmark,published_market_benchmark,https://housing.com/price-trends/property-rates-for-buy-in-maharashtra_india-P3mm15uxln8blpmn0,TRUE,Bootstrap/model-development record; not a raw registered transaction.
131,Maharashtra,Raigad,Alibag,Main Residential,Apartment,Unfurnished,550,1,1,1,2,4630,4686.51,2580000,2026-09-14,Housing.com Maharashtra property-rate benchmark,published_market_benchmark,https://housing.com/price-trends/property-rates-for-buy-in-maharashtra_india-P3mm15uxln8blpmn0,TRUE,Bootstrap/model-development record; not a raw registered transaction.
132,Maharashtra,Raigad,Alibag,Main Residential,Apartment,Semi-Furnished,900,2,2,7,11,4630,4634.3,4170000,2026-09-14,Housing.com Maharashtra property-rate benchmark,published_market_benchmark,https://housing.com/price-trends/property-rates-for-buy-in-maharashtra_india-P3mm15uxln8blpmn0,TRUE,Bootstrap/model-development record; not a raw registered transaction.
133,Maharashtra,Raigad,Alibag,Main Residential,Apartment,Fully Furnished,1350,3,3,12,8,4630,4711.04,6360000,2026-09-14,Housing.com Maharashtra property-rate benchmark,published_market_benchmark,https://housing.com/price-trends/property-rates-for-buy-in-maharashtra_india-P3mm15uxln8blpmn0,TRUE,Bootstrap/model-development record; not a raw registered transaction.
134,Maharashtra,Raigad,Alibag,Main Residential,Apartment,Fully Furnished,1800,4,4,2,13,4630,5718.64,10290000,2026-09-14,Housing.com Maharashtra property-rate benchmark,published_market_benchmark,https://housing.com/price-trends/property-rates-for-buy-in-maharashtra_india-P3mm15uxln8blpmn0,TRUE,Bootstrap/model-development record; not a raw registered transaction.
135,Maharashtra,Raigad,Alibag,Main Residential,Independent House,Semi-Furnished,1100,2,2,10,3,4630,4372.31,4810000,2026-09-14,Housing.com Maharashtra property-rate benchmark,published_market_benchmark,https://housing.com/price-trends/property-rates-for-buy-in-maharashtra_india-P3mm15uxln8blpmn0,TRUE,Bootstrap/model-development record; not a raw registered transaction.
136,Maharashtra,Raigad,Alibag,Main Residential,Independent House,Fully Furnished,1650,3,3,7,2,4630,4818.22,7950000,2026-09-14,Housing.com Maharashtra property-rate benchmark,published_market_benchmark,https://housing.com/price-trends/property-rates-for-buy-in-maharashtra_india-P3mm15uxln8blpmn0,TRUE,Bootstrap/model-development record; not a raw registered transaction.
137,Maharashtra,Raigad,Alibag,Main Residential,Independent House,Fully Furnished,2300,4,4,7,2,4630,5386.07,12390000,2026-09-14,Housing.com Maharashtra property-rate benchmark,published_market_benchmark,https://housing.com/price-trends/property-rates-for-buy-in-maharashtra_india-P3mm15uxln8blpmn0,TRUE,Bootstrap/model-development record; not a raw registered transaction.
138,Maharashtra,Raigad,Alibag,Main Residential,Villa,Semi-Furnished,2200,3,3,2,2,4630,5754.38,12660000,2026-09-14,Housing.com Maharashtra property-rate benchmark,published_market_benchmark,https://housing.com/price-trends/property-rates-for-buy-in-maharashtra_india-P3mm15uxln8blpmn0,TRUE,Bootstrap/model-development record; not a raw registered transaction.
139,Maharashtra,Raigad,Alibag,Main Residential,Villa,Fully Furnished,3000,4,4,15,5,4630,5645.26,16940000,2026-09-14,Housing.com Maharashtra property-rate benchmark,published_market_benchmark,https://housing.com/price-trends/property-rates-for-buy-in-maharashtra_india-P3mm15uxln8blpmn0,TRUE,Bootstrap/model-development record; not a raw registered transaction.
140,Maharashtra,Raigad,Alibag,Main Residential,Villa,Fully Furnished,4200,5,5,12,3,4630,6470.39,27180000,2026-09-14,Housing.com Maharashtra property-rate benchmark,published_market_benchmark,https://housing.com/price-trends/property-rates-for-buy-in-maharashtra_india-P3mm15uxln8blpmn0,TRUE,Bootstrap/model-development record; not a raw registered transaction.
141,Maharashtra,Raigad,Alibag,Growth / Peripheral,Apartment,Unfurnished,550,1,1,7,2,4630,3667.22,2020000,2026-09-14,Housing.com Maharashtra property-rate benchmark,published_market_benchmark,https://housing.com/price-trends/property-rates-for-buy-in-maharashtra_india-P3mm15uxln8blpmn0,TRUE,Bootstrap/model-development record; not a raw registered transaction.
142,Maharashtra,Raigad,Alibag,Growth / Peripheral,Apartment,Semi-Furnished,900,2,2,7,6,4630,3761.62,3390000,2026-09-14,Housing.com Maharashtra property-rate benchmark,published_market_benchmark,https://housing.com/price-trends/property-rates-for-buy-in-maharashtra_india-P3mm15uxln8blpmn0,TRUE,Bootstrap/model-development record; not a raw registered transaction.
